
                            < M A T L A B (R) >
                  Copyright 1984-2018 The MathWorks, Inc.
              R2018b Update 4 (9.5.0.1067069) 64-bit (glnxa64)
                             February 28, 2019

 
For online documentation, see https://www.mathworks.com/support
For product information, visit www.mathworks.com.
 
trial: 1
The directed graph is generated.
AsySubPush: 63000-th iteration, the error is 10.644927
AsySubPush: 64000-th iteration, the error is 10.567065
AsySubPush: 65000-th iteration, the error is 10.490263
AsySubPush: 66000-th iteration, the error is 10.413364
AsySubPush: 67000-th iteration, the error is 10.335489
AsySubPush: 68000-th iteration, the error is 10.259956
AsySubPush: 69000-th iteration, the error is 10.186391
AsySubPush: 70000-th iteration, the error is 10.107189
AsySubPush: 71000-th iteration, the error is 10.040360
AsySubPush: 72000-th iteration, the error is 9.969977
AsySubPush: 73000-th iteration, the error is 9.897532
AsySubPush: 74000-th iteration, the error is 9.832103
AsySubPush: 75000-th iteration, the error is 9.758704
AsySubPush: 76000-th iteration, the error is 9.694213
AsySubPush: 77000-th iteration, the error is 9.628555
AsySubPush: 78000-th iteration, the error is 9.564243
AsySubPush: 79000-th iteration, the error is 9.500339
AsySubPush: 80000-th iteration, the error is 9.436639
AsySubPush Err: 9.4366
AsySPA: 1000-th iteration, the error is 12.352269
AsySPA: 2000-th iteration, the error is 10.285651
AsySPA: 3000-th iteration, the error is 9.069464
AsySPA: 4000-th iteration, the error is 8.252498
AsySPA: 5000-th iteration, the error is 7.605784
AsySPA: 6000-th iteration, the error is 7.089965
AsySPA: 7000-th iteration, the error is 6.722134
AsySPA: 8000-th iteration, the error is 6.379796
AsySPA: 9000-th iteration, the error is 6.080280
AsySPA: 10000-th iteration, the error is 5.826798
AsySPA: 11000-th iteration, the error is 5.622537
AsySPA: 12000-th iteration, the error is 5.409306
AsySPA: 13000-th iteration, the error is 5.238955
AsySPA: 14000-th iteration, the error is 5.055275
AsySPA: 15000-th iteration, the error is 4.891661
AsySPA: 16000-th iteration, the error is 4.743166
AsySPA: 17000-th iteration, the error is 4.616393
AsySPA: 18000-th iteration, the error is 4.483843
AsySPA: 19000-th iteration, the error is 4.363776
AsySPA: 20000-th iteration, the error is 4.249828
AsySPA: 21000-th iteration, the error is 4.146807
AsySPA: 22000-th iteration, the error is 4.048983
AsySPA: 23000-th iteration, the error is 3.952417
AsySPA: 24000-th iteration, the error is 3.858571
AsySPA: 25000-th iteration, the error is 3.772555
AsySPA: 26000-th iteration, the error is 3.694207
AsySPA: 27000-th iteration, the error is 3.621338
AsySPA: 28000-th iteration, the error is 3.545241
AsySPA: 29000-th iteration, the error is 3.478908
AsySPA: 30000-th iteration, the error is 3.411604
AsySPA: 31000-th iteration, the error is 3.338971
AsySPA: 32000-th iteration, the error is 3.278048
AsySPA: 33000-th iteration, the error is 3.215588
AsySPA: 34000-th iteration, the error is 3.160270
AsySPA: 35000-th iteration, the error is 3.102217
AsySPA: 36000-th iteration, the error is 3.047787
AsySPA: 37000-th iteration, the error is 2.997054
AsySPA: 38000-th iteration, the error is 2.944665
AsySPA: 39000-th iteration, the error is 2.895198
AsySPA: 40000-th iteration, the error is 2.846099
AsySPA: 41000-th iteration, the error is 2.802093
AsySPA: 42000-th iteration, the error is 3.017941
AsySPA: 43000-th iteration, the error is 2.712255
AsySPA: 44000-th iteration, the error is 2.669997
AsySPA: 45000-th iteration, the error is 2.630170
AsySPA: 46000-th iteration, the error is 2.588568
AsySPA: 47000-th iteration, the error is 2.548271
AsySPA: 48000-th iteration, the error is 2.512569
AsySPA: 49000-th iteration, the error is 2.476100
AsySPA: 50000-th iteration, the error is 2.441599
AsySPA: 51000-th iteration, the error is 2.409028
AsySPA: 52000-th iteration, the error is 2.379945
AsySPA: 53000-th iteration, the error is 2.342664
AsySPA: 54000-th iteration, the error is 2.312418
AsySPA: 55000-th iteration, the error is 2.280599
AsySPA: 56000-th iteration, the error is 2.248813
AsySPA: 57000-th iteration, the error is 2.218963
AsySPA: 58000-th iteration, the error is 2.191407
AsySPA: 59000-th iteration, the error is 2.162950
AsySPA: 60000-th iteration, the error is 2.134677
AsySPA: 61000-th iteration, the error is 2.107887
AsySPA: 62000-th iteration, the error is 2.080197
AsySPA: 63000-th iteration, the error is 2.054616
AsySPA: 64000-th iteration, the error is 2.029091
AsySPA: 65000-th iteration, the error is 2.003300
AsySPA: 66000-th iteration, the error is 1.978531
AsySPA: 67000-th iteration, the error is 1.956912
AsySPA: 68000-th iteration, the error is 1.932762
AsySPA: 69000-th iteration, the error is 1.912466
AsySPA: 70000-th iteration, the error is 1.892177
AsySPA: 71000-th iteration, the error is 1.869745
AsySPA: 72000-th iteration, the error is 1.848561
AsySPA: 73000-th iteration, the error is 1.911805
AsySPA: 74000-th iteration, the error is 1.806532
AsySPA: 75000-th iteration, the error is 1.787780
AsySPA: 76000-th iteration, the error is 1.768697
AsySPA: 77000-th iteration, the error is 1.749216
AsySPA: 78000-th iteration, the error is 1.730328
AsySPA: 79000-th iteration, the error is 1.711779
AsySPA: 80000-th iteration, the error is 1.692605
AsySPA Err: 1.6926
Elapsed time is 60.548994 seconds.
trial: 10
The directed graph is generated.
ASYSONATA: 1000-th iteration, the error is 5.863810
ASYSONATA: 2000-th iteration, the error is 3.876897
ASYSONATA: 3000-th iteration, the error is 2.657156
ASYSONATA: 4000-th iteration, the error is 1.857038
ASYSONATA: 5000-th iteration, the error is 1.309174
ASYSONATA: 6000-th iteration, the error is 0.935183
ASYSONATA: 7000-th iteration, the error is 0.677996
ASYSONATA: 8000-th iteration, the error is 0.493122
ASYSONATA: 9000-th iteration, the error is 0.360100
ASYSONATA: 10000-th iteration, the error is 0.265635
ASYSONATA: 11000-th iteration, the error is 0.194050
ASYSONATA: 12000-th iteration, the error is 0.140540
ASYSONATA: 13000-th iteration, the error is 0.102748
ASYSONATA: 14000-th iteration, the error is 0.075567
ASYSONATA: 15000-th iteration, the error is 0.055429
ASYSONATA: 16000-th iteration, the error is 0.040812
ASYSONATA: 17000-th iteration, the error is 0.030128
ASYSONATA: 18000-th iteration, the error is 0.022085
ASYSONATA: 19000-th iteration, the error is 0.016208
ASYSONATA: 20000-th iteration, the error is 0.011820
ASYSONATA: 21000-th iteration, the error is 0.008672
ASYSONATA: 22000-th iteration, the error is 0.006379
ASYSONATA: 23000-th iteration, the error is 0.004702
ASYSONATA: 24000-th iteration, the error is 0.003411
ASYSONATA: 25000-th iteration, the error is 0.002496
ASYSONATA: 26000-th iteration, the error is 0.001812
ASYSONATA: 27000-th iteration, the error is 0.001338
ASYSONATA: 28000-th iteration, the error is 0.000969
ASYSONATA: 29000-th iteration, the error is 0.000708
ASYSONATA: 30000-th iteration, the error is 0.000513
ASYSONATA: 31000-th iteration, the error is 0.000375
ASYSONATA: 32000-th iteration, the error is 0.000278
ASYSONATA: 33000-th iteration, the error is 0.000206
ASYSONATA: 34000-th iteration, the error is 0.000149
ASYSONATA: 35000-th iteration, the error is 0.000110
ASYSONATA: 36000-th iteration, the error is 0.000080
ASYSONATA: 37000-th iteration, the error is 0.000059
ASYSONATA: 38000-th iteration, the error is 0.000043
ASYSONATA: 39000-th iteration, the error is 0.000031
ASYSONATA: 40000-th iteration, the error is 0.000023
ASYSONATA: 41000-th iteration, the error is 0.000017
ASYSONATA: 42000-th iteration, the error is 0.000013
ASYSONATA: 43000-th iteration, the error is 0.000009
ASYSONATA: 44000-th iteration, the error is 0.000007
ASYSONATA: 45000-th iteration, the error is 0.000005
ASYSONATA: 46000-th iteration, the error is 0.000004
ASYSONATA: 47000-th iteration, the error is 0.000003
ASYSONATA: 48000-th iteration, the error is 0.000002
ASYSONATA: 49000-th iteration, the error is 0.000001
ASYSONATA: 50000-th iteration, the error is 0.000001
ASYSONATA: 51000-th iteration, the error is 0.000001
ASYSONATA: 52000-th iteration, the error is 0.000001
ASYSONATA: 53000-th iteration, the error is 0.000000
ASYSONATA: 54000-th iteration, the error is 0.000000
ASYSONATA: 55000-th iteration, the error is 0.000000
ASYSONATA: 56000-th iteration, the error is 0.000000
ASYSONATA: 57000-th iteration, the error is 0.000000
ASYSONATA: 58000-th iteration, the error is 0.000000
ASYSONATA: 59000-th iteration, the error is 0.000000
ASYSONATA: 60000-th iteration, the error is 0.000000
ASYSONATA: 61000-th iteration, the error is 0.000000
ASYSONATA: 62000-th iteration, the error is 0.000000
ASYSONATA: 63000-th iteration, the error is 0.000000
ASYSONATA: 64000-th iteration, the error is 0.000000
ASYSONATA: 65000-th iteration, the error is 0.000000
ASYSONATA: 66000-th iteration, the error is 0.000000
ASYSONATA: 67000-th iteration, the error is 0.000000
ASYSONATA: 68000-th iteration, the error is 0.000000
ASYSONATA: 69000-th iteration, the error is 0.000000
ASYSONATA: 70000-th iteration, the error is 0.000000
ASYSONATA: 71000-th iteration, the error is 0.000000
ASYSONATA: 72000-th iteration, the error is 0.000000
ASYSONATA: 73000-th iteration, the error is 0.000000
ASYSONATA: 74000-th iteration, the error is 0.000000
ASYSONATA: 75000-th iteration, the error is 0.000000
ASYSONATA: 76000-th iteration, the error is 0.000000
ASYSONATA: 77000-th iteration, the error is 0.000000
ASYSONATA: 78000-th iteration, the error is 0.000000
ASYSONATA: 79000-th iteration, the error is 0.000000
ASYSONATA: 80000-th iteration, the error is 0.000000
ASYSONATA Err: 1.0459e-10
ASYSONATA-dimi: 1000-th iteration, the error is 4.393805
ASYSONATA-dimi: 2000-th iteration, the error is 2.621784
ASYSONATA-dimi: 3000-th iteration, the error is 1.675422
ASYSONATA-dimi: 4000-th iteration, the error is 1.091227
ASYSONATA-dimi: 5000-th iteration, the error is 0.728601
ASYSONATA-dimi: 6000-th iteration, the error is 0.499577
ASYSONATA-dimi: 7000-th iteration, the error is 0.352235
ASYSONATA-dimi: 8000-th iteration, the error is 0.245695
ASYSONATA-dimi: 9000-th iteration, the error is 0.172830
ASYSONATA-dimi: 10000-th iteration, the error is 0.125041
ASYSONATA-dimi: 11000-th iteration, the error is 0.090741
ASYSONATA-dimi: 12000-th iteration, the error is 0.064072
ASYSONATA-dimi: 13000-th iteration, the error is 0.046900
ASYSONATA-dimi: 14000-th iteration, the error is 0.034007
ASYSONATA-dimi: 15000-th iteration, the error is 0.024737
ASYSONATA-dimi: 16000-th iteration, the error is 0.018012
ASYSONATA-dimi: 17000-th iteration, the error is 0.013374
ASYSONATA-dimi: 18000-th iteration, the error is 0.009981
ASYSONATA-dimi: 19000-th iteration, the error is 0.007345
ASYSONATA-dimi: 20000-th iteration, the error is 0.005503
ASYSONATA-dimi: 21000-th iteration, the error is 0.004074
ASYSONATA-dimi: 22000-th iteration, the error is 0.003059
ASYSONATA-dimi: 23000-th iteration, the error is 0.002339
ASYSONATA-dimi: 24000-th iteration, the error is 0.001750
ASYSONATA-dimi: 25000-th iteration, the error is 0.001320
ASYSONATA-dimi: 26000-th iteration, the error is 0.001005
ASYSONATA-dimi: 27000-th iteration, the error is 0.000774
ASYSONATA-dimi: 28000-th iteration, the error is 0.000591
ASYSONATA-dimi: 29000-th iteration, the error is 0.000452
ASYSONATA-dimi: 30000-th iteration, the error is 0.000345
ASYSONATA-dimi: 31000-th iteration, the error is 0.000268
ASYSONATA-dimi: 32000-th iteration, the error is 0.000208
ASYSONATA-dimi: 33000-th iteration, the error is 0.000160
ASYSONATA-dimi: 34000-th iteration, the error is 0.000126
ASYSONATA-dimi: 35000-th iteration, the error is 0.000098
ASYSONATA-dimi: 36000-th iteration, the error is 0.000075
ASYSONATA-dimi: 37000-th iteration, the error is 0.000059
ASYSONATA-dimi: 38000-th iteration, the error is 0.000047
ASYSONATA-dimi: 39000-th iteration, the error is 0.000037
ASYSONATA-dimi: 40000-th iteration, the error is 0.000029
ASYSONATA-dimi: 41000-th iteration, the error is 0.000023
ASYSONATA-dimi: 42000-th iteration, the error is 0.000019
ASYSONATA-dimi: 43000-th iteration, the error is 0.000015
ASYSONATA-dimi: 44000-th iteration, the error is 0.000012
ASYSONATA-dimi: 45000-th iteration, the error is 0.000009
ASYSONATA-dimi: 46000-th iteration, the error is 0.000007
ASYSONATA-dimi: 47000-th iteration, the error is 0.000006
ASYSONATA-dimi: 48000-th iteration, the error is 0.000005
ASYSONATA-dimi: 49000-th iteration, the error is 0.000004
ASYSONATA-dimi: 50000-th iteration, the error is 0.000003
ASYSONATA-dimi: 51000-th iteration, the error is 0.000003
ASYSONATA-dimi: 52000-th iteration, the error is 0.000002
ASYSONATA-dimi: 53000-th iteration, the error is 0.000002
ASYSONATA-dimi: 54000-th iteration, the error is 0.000001
ASYSONATA-dimi: 55000-th iteration, the error is 0.000001
ASYSONATA-dimi: 56000-th iteration, the error is 0.000001
ASYSONATA-dimi: 57000-th iteration, the error is 0.000001
ASYSONATA-dimi: 58000-th iteration, the error is 0.000001
ASYSONATA-dimi: 59000-th iteration, the error is 0.000001
ASYSONATA-dimi: 60000-th iteration, the error is 0.000000
ASYSONATA-dimi: 61000-th iteration, the error is 0.000000
ASYSONATA-dimi: 62000-th iteration, the error is 0.000000
ASYSONATA-dimi: 63000-th iteration, the error is 0.000000
ASYSONATA-dimi: 64000-th iteration, the error is 0.000000
ASYSONATA-dimi: 65000-th iteration, the error is 0.000000
ASYSONATA-dimi: 66000-th iteration, the error is 0.000000
ASYSONATA-dimi: 67000-th iteration, the error is 0.000000
ASYSONATA-dimi: 68000-th iteration, the error is 0.000000
ASYSONATA-dimi: 69000-th iteration, the error is 0.000000
ASYSONATA-dimi: 70000-th iteration, the error is 0.000000
ASYSONATA-dimi: 71000-th iteration, the error is 0.000000
ASYSONATA-dimi: 72000-th iteration, the error is 0.000000
ASYSONATA-dimi: 73000-th iteration, the error is 0.000000
ASYSONATA-dimi: 74000-th iteration, the error is 0.000000
ASYSONATA-dimi: 75000-th iteration, the error is 0.000000
ASYSONATA-dimi: 76000-th iteration, the error is 0.000000
ASYSONATA-dimi: 77000-th iteration, the error is 0.000000
ASYSONATA-dimi: 78000-th iteration, the error is 0.000000
ASYSONATA-dimi: 79000-th iteration, the error is 0.000000
ASYSONATA-dimi: 80000-th iteration, the error is 0.000000
ASYSONATA-dimi Err: 1.2e-08
AsySubPush: 1000-th iteration, the error is 18.498508
AsySubPush: 2000-th iteration, the error is 18.303859
AsySubPush: 3000-th iteration, the error is 18.114829
AsySubPush: 4000-th iteration, the error is 17.944921
AsySubPush: 5000-th iteration, the error is 17.757307
AsySubPush: 6000-th iteration, the error is 17.568839
AsySubPush: 7000-th iteration, the error is 17.366877
AsySubPush: 8000-th iteration, the error is 17.230867
AsySubPush: 9000-th iteration, the error is 17.059666
AsySubPush: 10000-th iteration, the error is 16.887979
AsySubPush: 11000-th iteration, the error is 16.720577
AsySubPush: 12000-th iteration, the error is 16.564696
AsySubPush: 13000-th iteration, the error is 16.406908
AsySubPush: 14000-th iteration, the error is 16.241669
AsySubPush: 15000-th iteration, the error is 16.090209
AsySubPush: 16000-th iteration, the error is 15.937267
AsySubPush: 17000-th iteration, the error is 15.773695
AsySubPush: 18000-th iteration, the error is 15.636937
AsySubPush: 19000-th iteration, the error is 15.489953
AsySubPush: 20000-th iteration, the error is 15.347790
AsySubPush: 21000-th iteration, the error is 15.205648
AsySubPush: 22000-th iteration, the error is 15.062480
AsySubPush: 23000-th iteration, the error is 14.924425
AsySubPush: 24000-th iteration, the error is 14.794786
AsySubPush: 25000-th iteration, the error is 14.660679
AsySubPush: 26000-th iteration, the error is 14.527277
AsySubPush: 27000-th iteration, the error is 14.399123
AsySubPush: 28000-th iteration, the error is 14.276685
AsySubPush: 29000-th iteration, the error is 14.151564
AsySubPush: 30000-th iteration, the error is 14.022469
AsySubPush: 31000-th iteration, the error is 13.894442
AsySubPush: 32000-th iteration, the error is 13.792023
AsySubPush: 33000-th iteration, the error is 13.679892
AsySubPush: 34000-th iteration, the error is 13.565532
AsySubPush: 35000-th iteration, the error is 13.452933
AsySubPush: 36000-th iteration, the error is 13.342660
AsySubPush: 37000-th iteration, the error is 13.234546
AsySubPush: 38000-th iteration, the error is 13.127435
AsySubPush: 39000-th iteration, the error is 13.023450
AsySubPush: 40000-th iteration, the error is 12.916174
AsySubPush: 41000-th iteration, the error is 12.812832
AsySubPush: 42000-th iteration, the error is 12.712858
AsySubPush: 43000-th iteration, the error is 12.617615
AsySubPush: 44000-th iteration, the error is 12.512806
AsySubPush: 45000-th iteration, the error is 12.405745
AsySubPush: 46000-th iteration, the error is 12.324111
AsySubPush: 47000-th iteration, the error is 12.234014
AsySubPush: 48000-th iteration, the error is 12.135614
AsySubPush: 49000-th iteration, the error is 12.044328
AsySubPush: 50000-th iteration, the error is 11.957073
AsySubPush: 51000-th iteration, the error is 11.892655
AsySubPush: 52000-th iteration, the error is 11.780254
AsySubPush: 53000-th iteration, the error is 11.686488
AsySubPush: 54000-th iteration, the error is 11.612897
AsySubPush: 55000-th iteration, the error is 11.529777
AsySubPush: 56000-th iteration, the error is 11.449248
AsySubPush: 57000-th iteration, the error is 11.365283
AsySubPush: 58000-th iteration, the error is 11.283115
AsySubPush: 59000-th iteration, the error is 11.210027
AsySubPush: 60000-th iteration, the error is 11.128277
AsySubPush: 61000-th iteration, the error is 11.056374
AsySubPush: 62000-th iteration, the error is 10.977375
AsySubPush: 63000-th iteration, the error is 10.904117
AsySubPush: 64000-th iteration, the error is 10.832414
AsySubPush: 65000-th iteration, the error is 10.760264
AsySubPush: 66000-th iteration, the error is 10.687453
AsySubPush: 67000-th iteration, the error is 10.616809
AsySubPush: 68000-th iteration, the error is 10.545056
AsySubPush: 69000-th iteration, the error is 10.471631
AsySubPush: 70000-th iteration, the error is 10.408899
AsySubPush: 71000-th iteration, the error is 10.344304
AsySubPush: 72000-th iteration, the error is 10.276391
AsySubPush: 73000-th iteration, the error is 10.211155
AsySubPush: 74000-th iteration, the error is 10.146614
AsySubPush: 75000-th iteration, the error is 10.080107
AsySubPush: 76000-th iteration, the error is 10.017834
AsySubPush: 77000-th iteration, the error is 9.951981
AsySubPush: 78000-th iteration, the error is 9.895113
AsySubPush: 79000-th iteration, the error is 9.833099
AsySubPush: 80000-th iteration, the error is 9.774252
AsySubPush Err: 9.7743
AsySPA: 1000-th iteration, the error is 12.368842
AsySPA: 2000-th iteration, the error is 10.471649
AsySPA: 3000-th iteration, the error is 9.336558
AsySPA: 4000-th iteration, the error is 8.584130
AsySPA: 5000-th iteration, the error is 7.996635
AsySPA: 6000-th iteration, the error is 7.483030
AsySPA: 7000-th iteration, the error is 7.063637
AsySPA: 8000-th iteration, the error is 6.745592
AsySPA: 9000-th iteration, the error is 6.457604
AsySPA: 10000-th iteration, the error is 6.178225
AsySPA: 11000-th iteration, the error is 5.941930
AsySPA: 12000-th iteration, the error is 5.716259
AsySPA: 13000-th iteration, the error is 5.533035
AsySPA: 14000-th iteration, the error is 5.344499
AsySPA: 15000-th iteration, the error is 5.179487
AsySPA: 16000-th iteration, the error is 5.031405
AsySPA: 17000-th iteration, the error is 4.889680
AsySPA: 18000-th iteration, the error is 4.767189
AsySPA: 19000-th iteration, the error is 4.648493
AsySPA: 20000-th iteration, the error is 4.536398
AsySPA: 21000-th iteration, the error is 4.419750
AsySPA: 22000-th iteration, the error is 4.312118
AsySPA: 23000-th iteration, the error is 4.208228
AsySPA: 24000-th iteration, the error is 4.115408
AsySPA: 25000-th iteration, the error is 4.027696
AsySPA: 26000-th iteration, the error is 3.939357
AsySPA: 27000-th iteration, the error is 3.852972
AsySPA: 28000-th iteration, the error is 3.768752
AsySPA: 29000-th iteration, the error is 3.693122
AsySPA: 30000-th iteration, the error is 3.626996
AsySPA: 31000-th iteration, the error is 3.561176
AsySPA: 32000-th iteration, the error is 3.491684
AsySPA: 33000-th iteration, the error is 3.430515
AsySPA: 34000-th iteration, the error is 3.371090
AsySPA: 35000-th iteration, the error is 3.313317
AsySPA: 36000-th iteration, the error is 3.254947
AsySPA: 37000-th iteration, the error is 3.196990
AsySPA: 38000-th iteration, the error is 3.140489
AsySPA: 39000-th iteration, the error is 3.087591
AsySPA: 40000-th iteration, the error is 3.036848
AsySPA: 41000-th iteration, the error is 2.990018
AsySPA: 42000-th iteration, the error is 2.944888
AsySPA: 43000-th iteration, the error is 2.901109
AsySPA: 44000-th iteration, the error is 2.860787
AsySPA: 45000-th iteration, the error is 2.815513
AsySPA: 46000-th iteration, the error is 2.771464
AsySPA: 47000-th iteration, the error is 2.731269
AsySPA: 48000-th iteration, the error is 2.690758
AsySPA: 49000-th iteration, the error is 2.653401
AsySPA: 50000-th iteration, the error is 2.617456
AsySPA: 51000-th iteration, the error is 2.581522
AsySPA: 52000-th iteration, the error is 2.544949
AsySPA: 53000-th iteration, the error is 2.508976
AsySPA: 54000-th iteration, the error is 2.502451
AsySPA: 55000-th iteration, the error is 2.441995
AsySPA: 56000-th iteration, the error is 2.408669
AsySPA: 57000-th iteration, the error is 2.380800
AsySPA: 58000-th iteration, the error is 2.349949
AsySPA: 59000-th iteration, the error is 2.320643
AsySPA: 60000-th iteration, the error is 2.295740
AsySPA: 61000-th iteration, the error is 2.266483
AsySPA: 62000-th iteration, the error is 2.232416
AsySPA: 63000-th iteration, the error is 2.205418
AsySPA: 64000-th iteration, the error is 2.179868
AsySPA: 65000-th iteration, the error is 2.154725
AsySPA: 66000-th iteration, the error is 2.129470
AsySPA: 67000-th iteration, the error is 2.102147
AsySPA: 68000-th iteration, the error is 2.076403
AsySPA: 69000-th iteration, the error is 2.053157
AsySPA: 70000-th iteration, the error is 2.091133
AsySPA: 71000-th iteration, the error is 2.004580
AsySPA: 72000-th iteration, the error is 1.983670
AsySPA: 73000-th iteration, the error is 1.960887
AsySPA: 74000-th iteration, the error is 1.939881
AsySPA: 75000-th iteration, the error is 1.916967
AsySPA: 76000-th iteration, the error is 1.896781
AsySPA: 77000-th iteration, the error is 1.876693
AsySPA: 78000-th iteration, the error is 1.855152
AsySPA: 79000-th iteration, the error is 1.834683
AsySPA: 80000-th iteration, the error is 1.814791
AsySPA Err: 1.8148
Elapsed time is 60.351864 seconds.
trial: 11
The directed graph is generated.
ASYSONATA: 1000-th iteration, the error is 5.820953
ASYSONATA: 2000-th iteration, the error is 3.849157
ASYSONATA: 3000-th iteration, the error is 2.652901
ASYSONATA: 4000-th iteration, the error is 1.870763
ASYSONATA: 5000-th iteration, the error is 1.358896
ASYSONATA: 6000-th iteration, the error is 0.984189
ASYSONATA: 7000-th iteration, the error is 0.715506
ASYSONATA: 8000-th iteration, the error is 0.527434
ASYSONATA: 9000-th iteration, the error is 0.387262
ASYSONATA: 10000-th iteration, the error is 0.280737
ASYSONATA: 11000-th iteration, the error is 0.205685
ASYSONATA: 12000-th iteration, the error is 0.153675
ASYSONATA: 13000-th iteration, the error is 0.114273
ASYSONATA: 14000-th iteration, the error is 0.083266
ASYSONATA: 15000-th iteration, the error is 0.060709
ASYSONATA: 16000-th iteration, the error is 0.044437
ASYSONATA: 17000-th iteration, the error is 0.032797
ASYSONATA: 18000-th iteration, the error is 0.024224
ASYSONATA: 19000-th iteration, the error is 0.018114
ASYSONATA: 20000-th iteration, the error is 0.013260
ASYSONATA: 21000-th iteration, the error is 0.009803
ASYSONATA: 22000-th iteration, the error is 0.007220
ASYSONATA: 23000-th iteration, the error is 0.005316
ASYSONATA: 24000-th iteration, the error is 0.003937
ASYSONATA: 25000-th iteration, the error is 0.002874
ASYSONATA: 26000-th iteration, the error is 0.002124
ASYSONATA: 27000-th iteration, the error is 0.001573
ASYSONATA: 28000-th iteration, the error is 0.001166
ASYSONATA: 29000-th iteration, the error is 0.000857
ASYSONATA: 30000-th iteration, the error is 0.000635
ASYSONATA: 31000-th iteration, the error is 0.000467
ASYSONATA: 32000-th iteration, the error is 0.000347
ASYSONATA: 33000-th iteration, the error is 0.000257
ASYSONATA: 34000-th iteration, the error is 0.000190
ASYSONATA: 35000-th iteration, the error is 0.000139
ASYSONATA: 36000-th iteration, the error is 0.000103
ASYSONATA: 37000-th iteration, the error is 0.000076
ASYSONATA: 38000-th iteration, the error is 0.000055
ASYSONATA: 39000-th iteration, the error is 0.000041
ASYSONATA: 40000-th iteration, the error is 0.000030
ASYSONATA: 41000-th iteration, the error is 0.000022
ASYSONATA: 42000-th iteration, the error is 0.000017
ASYSONATA: 43000-th iteration, the error is 0.000012
ASYSONATA: 44000-th iteration, the error is 0.000009
ASYSONATA: 45000-th iteration, the error is 0.000006
ASYSONATA: 46000-th iteration, the error is 0.000005
ASYSONATA: 47000-th iteration, the error is 0.000003
ASYSONATA: 48000-th iteration, the error is 0.000003
ASYSONATA: 49000-th iteration, the error is 0.000002
ASYSONATA: 50000-th iteration, the error is 0.000001
ASYSONATA: 51000-th iteration, the error is 0.000001
ASYSONATA: 52000-th iteration, the error is 0.000001
ASYSONATA: 53000-th iteration, the error is 0.000001
ASYSONATA: 54000-th iteration, the error is 0.000000
ASYSONATA: 55000-th iteration, the error is 0.000000
ASYSONATA: 56000-th iteration, the error is 0.000000
ASYSONATA: 57000-th iteration, the error is 0.000000
ASYSONATA: 58000-th iteration, the error is 0.000000
ASYSONATA: 59000-th iteration, the error is 0.000000
ASYSONATA: 60000-th iteration, the error is 0.000000
ASYSONATA: 61000-th iteration, the error is 0.000000
ASYSONATA: 62000-th iteration, the error is 0.000000
ASYSONATA: 63000-th iteration, the error is 0.000000
ASYSONATA: 64000-th iteration, the error is 0.000000
ASYSONATA: 65000-th iteration, the error is 0.000000
ASYSONATA: 66000-th iteration, the error is 0.000000
ASYSONATA: 67000-th iteration, the error is 0.000000
ASYSONATA: 68000-th iteration, the error is 0.000000
ASYSONATA: 69000-th iteration, the error is 0.000000
ASYSONATA: 70000-th iteration, the error is 0.000000
ASYSONATA: 71000-th iteration, the error is 0.000000
ASYSONATA: 72000-th iteration, the error is 0.000000
ASYSONATA: 73000-th iteration, the error is 0.000000
ASYSONATA: 74000-th iteration, the error is 0.000000
ASYSONATA: 75000-th iteration, the error is 0.000000
ASYSONATA: 76000-th iteration, the error is 0.000000
ASYSONATA: 77000-th iteration, the error is 0.000000
ASYSONATA: 78000-th iteration, the error is 0.000000
ASYSONATA: 79000-th iteration, the error is 0.000000
ASYSONATA: 80000-th iteration, the error is 0.000000
ASYSONATA Err: 1.4281e-10
ASYSONATA-dimi: 1000-th iteration, the error is 4.701216
ASYSONATA-dimi: 2000-th iteration, the error is 2.802611
ASYSONATA-dimi: 3000-th iteration, the error is 1.827977
ASYSONATA-dimi: 4000-th iteration, the error is 1.237335
ASYSONATA-dimi: 5000-th iteration, the error is 0.836315
ASYSONATA-dimi: 6000-th iteration, the error is 0.578679
ASYSONATA-dimi: 7000-th iteration, the error is 0.401927
ASYSONATA-dimi: 8000-th iteration, the error is 0.283600
ASYSONATA-dimi: 9000-th iteration, the error is 0.202401
ASYSONATA-dimi: 10000-th iteration, the error is 0.145077
ASYSONATA-dimi: 11000-th iteration, the error is 0.103304
ASYSONATA-dimi: 12000-th iteration, the error is 0.075568
ASYSONATA-dimi: 13000-th iteration, the error is 0.056108
ASYSONATA-dimi: 14000-th iteration, the error is 0.041195
ASYSONATA-dimi: 15000-th iteration, the error is 0.030459
ASYSONATA-dimi: 16000-th iteration, the error is 0.022433
ASYSONATA-dimi: 17000-th iteration, the error is 0.016707
ASYSONATA-dimi: 18000-th iteration, the error is 0.012355
ASYSONATA-dimi: 19000-th iteration, the error is 0.009404
ASYSONATA-dimi: 20000-th iteration, the error is 0.006929
ASYSONATA-dimi: 21000-th iteration, the error is 0.005210
ASYSONATA-dimi: 22000-th iteration, the error is 0.003956
ASYSONATA-dimi: 23000-th iteration, the error is 0.003009
ASYSONATA-dimi: 24000-th iteration, the error is 0.002279
ASYSONATA-dimi: 25000-th iteration, the error is 0.001729
ASYSONATA-dimi: 26000-th iteration, the error is 0.001330
ASYSONATA-dimi: 27000-th iteration, the error is 0.001021
